2025-06-28 22:09:52,744 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-wagon-1.9.22.jar
2025-06-28 22:09:52,744 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-util-1.9.22.jar
2025-06-28 22:09:52,744 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-settings-3.9.9.jar
2025-06-28 22:09:52,744 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-settings-builder-3.9.9.jar
2025-06-28 22:09:52,744 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-shared-utils-3.4.2.jar
2025-06-28 22:09:52,745 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2025-06-28 22:09:52,745 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2025-06-28 22:09:52,745 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-0.0.7.jar
2025-06-28 22:09:52,745 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-1.2.0.jar
2025-06-28 22:09:52,745 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-cipher-2.0.jar
2025-06-28 22:09:52,745 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-classworlds-2.8.0.jar
2025-06-28 22:09:52,745 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-component-annotations-2.1.0.jar
2025-06-28 22:09:52,745 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-interpolation-1.27.jar
2025-06-28 22:09:52,745 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-sec-dispatcher-2.0.jar
2025-06-28 22:09:52,745 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-utils-3.5.1.jar
2025-06-28 22:09:52,745 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-xml-3.0.1.jar
2025-06-28 22:09:52,745 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-file-3.5.3.jar
2025-06-28 22:09:52,745 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-http-3.5.3.jar
2025-06-28 22:09:52,745 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-http-shared-3.5.3.jar
2025-06-28 22:09:52,745 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-provider-api-3.5.3.jar
2025-06-28 22:09:52,746 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.4.0.jre [16])
2025-06-28 22:09:52,746 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\com.google.guava_33.4.0.jre.jar
2025-06-28 22:09:52,746 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.16 [1004])
2025-06-28 22:09:52,746 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\slf4j.api_2.0.16.jar
2025-06-28 22:09:52,746 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [34])
2025-06-28 22:09:52,747 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2025-06-28 22:09:52,747 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [29])
2025-06-28 22:09:52,747 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\jakarta.annotation-api_1.3.5.jar
2025-06-28 22:09:52,747 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [74])
2025-06-28 22:09:52,747 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.apache.commons.cli_1.9.0.jar
